Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
csosa.mobi,Court Services and Offender Supervision Agency,CSOSA OIT,Website,Federal,Executive,,"Parked domain, redirects to CSOSA.gov",,
