Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
usembassy-china.org.cn,Department of State (DOS),,Unused,Federal,,,"usembassy-china.org.cn pattern for the Embassy of the United States in China. Includes sites such as http://chinese.usembassy-china.org.cn, http://beijing.usembassy-china.org.cn, and http://shenyang.usembassy-china.org.cn. See https://www.google.com/search?q=site%3Ausembassy-china.org.cn for a more complete list of subdomains. -- Note added 7/23/14 15:24",#N/A,6/6/13 18:08
