Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
iipdigital.ait.org.tw,Department of State (DOS),,,Federal,,,Mirror of http://iipdigital.usembassy.gov/  -- Note added 11/13/13 15:16,#N/A,11/13/13 15:16
