Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
nasa-usa.de,National Aeronautical and Space Administration (NASA),,Redirect,Federal,,,Redirects to nasa.gov. -DPM 11/15/22. Mirror of http://www.nasa.gov  -- Note added 11/13/13 15:17,#N/A,11/13/13 14:38
